dt,co2_ppm,temperature_c,humidity_pct,lvoc_ppb,pm25_ugm3,headcount
2024-03-04 13:30:00,525.0,24.5,36.0,59.5,1.0,1.550561797752809
2024-03-04 13:45:00,485.0,24.3,36.0,37.0,1.0,1.853846153846154
2024-03-04 14:00:00,476.0,24.3,36.0,11.0,6.0,2.024793388429752
2024-03-04 14:15:00,478.0,24.0,36.0,29.0,4.0,2.8729281767955803
2024-03-04 14:30:00,495.0,24.0,36.0,0.0,2.0,3.4831460674157304
2024-03-04 14:45:00,506.0,23.8,37.0,0.0,7.0,4.267676767676767
2024-03-04 15:00:00,495.0,23.8,37.0,0.0,2.0,3.5355191256830603
2024-03-04 15:15:00,489.0,23.5,38.0,0.0,3.5,3.223529411764706
2024-03-04 15:30:00,497.0,23.5,38.0,0.0,1.0,2.0
2024-03-04 15:45:00,499.0,23.5,38.0,0.0,4.0,3.219298245614035
2024-03-04 16:00:00,483.0,23.5,39.0,0.0,2.0,2.653179190751445
2024-03-04 16:15:00,496.0,23.5,39.0,187.0,3.0,2.2017543859649122
2024-03-04 16:30:00,484.0,23.5,39.0,108.0,1.0,2.9304347826086956
2024-03-04 16:45:00,479.0,23.5,40.0,3.0,1.0,4.0
2024-03-04 17:00:00,502.0,23.4,40.5,0.0,1.5,2.568888888888889
2024-03-04 17:15:00,506.0,23.3,42.0,0.0,1.0,2.2362637362637363
2024-03-04 17:30:00,534.0,23.3,42.0,0.0,2.0,2.0274725274725274
2024-03-04 17:45:00,504.0,23.3,43.0,0.0,3.0,1.8833333333333333
2024-03-04 18:00:00,512.0,23.0,43.0,0.0,2.0,1.6724137931034482
2024-03-04 18:15:00,494.0,23.0,44.0,0.0,3.0,1.8275862068965518
2024-03-04 18:30:00,483.0,23.0,44.0,0.0,4.0,1.489795918367347
2024-03-04 18:45:00,469.0,23.0,44.0,0.0,1.5,0.9333333333333333
2024-03-04 19:00:00,463.0,22.8,44.0,0.0,3.0,0.3333333333333333
2024-03-04 19:15:00,461.0,22.8,45.0,0.0,3.0,0.375
2024-03-04 19:30:00,467.0,22.5,46.0,0.0,3.0,0.45454545454545453
2024-03-04 19:45:00,448.0,22.5,47.0,0.0,4.0,0.3333333333333333
2024-03-04 20:00:00,449.0,22.3,48.0,0.0,1.0,0.3333333333333333
2024-03-04 20:15:00,469.0,22.5,49.0,0.0,1.0,0.46464646464646464
2024-03-04 20:30:00,446.0,22.5,49.0,0.0,1.0,0.595959595959596
2024-03-04 20:45:00,450.0,22.8,49.0,0.0,1.5,0.7272727272727273
2024-03-04 21:00:00,440.0,22.8,50.0,0.0,2.0,0.6
2024-03-04 21:15:00,468.0,23.0,50.0,0.0,5.0,1.7
2024-03-04 21:30:00,475.0,23.0,50.0,0.0,1.0,0.4666666666666667
2024-03-04 21:45:00,483.0,23.0,49.0,0.0,1.0,0.5714285714285714
2024-03-04 22:00:00,453.0,23.0,48.0,0.0,2.0,0.5629251700680272
2024-03-04 22:15:00,459.0,23.0,47.0,0.0,0.0,0.5544217687074829
2024-03-04 22:30:00,459.0,23.0,46.0,0.0,4.0,0.5459183673469388
2024-03-04 22:45:00,437.0,23.0,45.0,0.0,1.0,0.5374149659863945
2024-03-04 23:00:00,440.0,23.0,45.0,0.0,3.0,0.5289115646258503
2024-03-04 23:15:00,431.0,23.0,45.0,0.0,5.0,0.5204081632653061
2024-03-04 23:30:00,424.0,23.0,45.0,0.0,3.0,0.5119047619047619
2024-03-04 23:45:00,439.0,23.0,45.0,0.0,6.0,0.5034013605442177
2024-03-05 00:00:00,441.0,23.0,45.0,0.0,9.0,0.49489795918367346
2024-03-05 00:15:00,440.0,22.8,45.0,0.0,14.0,0.48639455782312924
2024-03-05 00:30:00,439.0,22.8,45.0,0.0,9.0,0.477891156462585
2024-03-05 00:45:00,436.0,22.5,45.0,0.0,14.0,0.4693877551020408
2024-03-05 01:00:00,433.5,22.5,45.0,0.0,17.5,0.4608843537414966
2024-03-05 01:15:00,427.0,22.5,45.0,0.0,20.0,0.4523809523809524
2024-03-05 01:30:00,438.0,22.3,45.0,0.0,19.0,0.44387755102040816
2024-03-05 01:45:00,442.0,22.3,45.0,0.0,27.0,0.43537414965986393
2024-03-05 02:00:00,433.0,22.3,45.0,0.0,30.0,0.4268707482993197
2024-03-05 02:15:00,447.0,22.3,45.0,0.0,31.0,0.41836734693877553
2024-03-05 02:30:00,440.0,22.3,45.0,0.0,28.0,0.40986394557823125
2024-03-05 02:45:00,438.0,22.0,45.0,0.0,34.0,0.4013605442176871
2024-03-05 03:00:00,440.0,22.0,45.5,1.5,37.5,0.39285714285714285
2024-03-05 03:15:00,432.0,22.0,46.0,0.0,41.0,0.3843537414965986
2024-03-05 03:30:00,438.0,22.0,46.0,0.5,36.5,0.37585034013605445
2024-03-05 03:45:00,440.0,21.866666666666664,46.0,0.3333333333333333,41.333333333333336,0.36734693877551017
2024-03-05 04:00:00,439.0,21.8,46.0,0.0,52.0,0.358843537414966
2024-03-05 04:15:00,441.5,21.8,46.0,1.0,42.0,0.35034013605442177
2024-03-05 04:30:00,440.0,21.8,46.0,1.0,40.0,0.34183673469387754
2024-03-05 04:45:00,434.0,21.8,46.0,0.0,39.0,0.3333333333333333
2024-03-05 05:00:00,448.0,21.8,47.0,1.0,37.5,0.3939393939393939
2024-03-05 05:15:00,441.3333333333333,21.5,47.0,1.6666666666666667,38.666666666666664,0.45454545454545453
2024-03-05 05:30:00,442.0,21.5,47.0,2.0,40.0,0.5151515151515151
2024-03-05 05:45:00,439.0,21.5,47.0,1.0,47.0,0.5757575757575758
2024-03-05 06:00:00,434.0,21.5,47.0,1.0,45.666666666666664,0.6363636363636364
2024-03-05 06:15:00,449.5,21.5,47.0,1.0,41.0,0.696969696969697
2024-03-05 06:30:00,437.0,21.5,47.0,1.0,49.0,0.7575757575757576
2024-03-05 06:45:00,435.5,21.5,47.0,2.0,42.0,0.8181818181818182
2024-03-05 07:00:00,434.5,21.4,47.5,0.5,35.0,0.8787878787878789
2024-03-05 07:15:00,437.0,21.3,48.0,0.0,9.0,0.9393939393939394
2024-03-05 07:30:00,441.3333333333333,22.333333333333332,47.333333333333336,0.0,4.333333333333333,1.0
2024-03-05 07:45:00,464.5,23.15,46.0,0.0,3.5,0.5714285714285714
2024-03-05 08:00:00,449.5,23.4,45.5,0.0,3.0,1.0
2024-03-05 08:15:00,447.0,24.0,45.0,0.0,2.0,0.3333333333333333
2024-03-05 08:30:00,461.6666666666667,24.3,44.0,0.0,6.0,0.3333333333333333
2024-03-05 08:45:00,458.0,24.15,45.5,0.0,2.5,1.84
2024-03-05 09:00:00,457.5,24.0,46.0,0.0,2.0,1.9848484848484849
2024-03-05 09:15:00,469.0,24.0,47.0,0.0,2.0,1.4782608695652173
2024-03-05 09:30:00,457.3333333333333,23.599999999999998,47.0,0.0,2.6666666666666665,1.469387755102041
2024-03-05 09:45:00,477.0,23.65,47.5,0.0,6.0,1.4363636363636363
2024-03-05 10:00:00,489.0,23.8,47.0,0.0,5.0,1.5
2024-03-05 10:15:00,520.0,24.0,47.0,0.0,14.0,1.625
2024-03-05 10:30:00,515.5,24.3,46.0,0.0,11.5,1.5
2024-03-05 10:45:00,537.0,24.5,46.0,0.0,11.0,0.5
2024-03-05 11:00:00,550.3333333333334,24.933333333333334,45.333333333333336,0.0,5.0,0.36363636363636365
2024-03-05 11:15:00,537.0,24.9,45.0,0.0,3.0,1.2954545454545454
2024-03-05 11:30:00,527.0,24.65,45.0,0.0,3.5,1.3777777777777778
2024-03-05 11:45:00,516.0,24.3,45.0,0.0,1.6666666666666667,1.6144578313253013
2024-03-05 12:00:00,531.0,24.0,45.0,0.0,2.0,1.38
2024-03-05 12:15:00,495.0,24.0,43.5,0.0,3.5,1.6363636363636365
2024-03-05 12:30:00,503.0,24.0,42.5,0.0,2.0,1.575
2024-03-05 12:45:00,501.0,24.0,41.0,0.0,3.0,1.5901639344262295
2024-03-05 13:00:00,484.5,24.0,39.5,0.0,1.0,2.4166666666666665
2024-03-05 13:15:00,465.6666666666667,24.46666666666667,34.333333333333336,0.0,3.0,1.9506172839506173
2024-03-05 13:30:00,473.0,24.8,32.5,0.0,2.0,2.8967741935483873
2024-03-05 13:45:00,461.6666666666667,25.2,31.333333333333332,0.0,1.6666666666666667,3.264705882352941
2024-03-05 14:00:00,452.0,25.3,30.0,0.0,1.0,2.7816901408450705
2024-03-05 14:15:00,453.0,25.5,29.0,0.0,1.0,2.7698412698412698
2024-03-05 14:30:00,469.0,25.8,28.0,0.0,1.0,1.8627450980392157
2024-03-05 14:45:00,438.0,26.0,28.0,0.0,2.0,2.5197368421052633
2024-03-05 15:00:00,447.0,26.0,27.0,0.0,2.0,2.2666666666666666
2024-03-05 15:15:00,444.0,26.3,27.0,0.0,4.0,2.455056179775281
2024-03-05 15:30:00,456.0,26.3,27.0,0.0,2.0,2.9783783783783786
2024-03-05 15:45:00,463.5,26.5,29.0,0.0,3.5,2.107981220657277
2024-03-05 16:00:00,452.0,26.5,30.0,0.0,2.0,2.0620689655172413
2024-03-05 16:15:00,450.0,26.8,30.0,177.0,1.0,1.8716216216216217
2024-03-05 16:30:00,460.0,26.8,30.0,42.0,8.0,2.3529411764705883
2024-03-05 16:45:00,461.0,26.8,29.0,0.0,2.0,1.9090909090909092
2024-03-05 17:00:00,454.0,26.8,29.0,0.0,1.0,3.9603174603174605
2024-03-05 17:15:00,481.0,27.0,29.0,0.0,2.0,2.8333333333333335
2024-03-05 17:30:00,470.0,26.8,29.0,0.0,1.0,2.1147540983606556
2024-03-05 17:45:00,454.0,26.8,28.0,0.0,5.0,0.43478260869565216
2024-03-05 18:00:00,439.5,26.8,27.0,0.0,3.0,1.2352941176470589
2024-03-05 18:15:00,432.0,26.5,27.0,0.0,2.0,1.25
2024-03-05 18:30:00,440.0,26.5,27.0,0.0,1.0,0.35294117647058826
2024-03-05 18:45:00,432.0,26.3,28.0,0.0,1.0,0.6111111111111112
2024-03-05 19:00:00,446.0,26.0,28.0,0.0,1.0,1.0
2024-03-05 19:15:00,431.0,26.0,29.0,0.0,4.0,2.125
2024-03-05 19:30:00,435.0,25.8,29.0,0.0,1.0,0.967741935483871
2024-03-05 19:45:00,433.0,25.5,30.0,0.0,3.0,1.2121212121212122
2024-03-05 20:00:00,439.5,25.15,31.5,0.0,2.0,0.3333333333333333
2024-03-05 20:15:00,430.0,24.8,32.0,0.0,1.0,0.5
2024-03-05 20:30:00,438.0,24.5,31.0,0.0,2.0,0.3333333333333333
2024-03-05 20:45:00,438.0,24.3,30.0,0.0,1.0,0.4
2024-03-05 21:00:00,441.0,23.8,30.0,0.0,3.0,0.2857142857142857
2024-03-05 21:15:00,451.0,23.3,30.0,0.0,3.0,0.375
2024-03-05 21:30:00,455.0,23.3,29.0,0.0,3.0,0.4
2024-03-05 21:45:00,438.0,23.0,29.0,0.0,4.0,0.3
2024-03-05 22:00:00,451.0,22.8,30.0,0.0,7.0,0.44999999999999996
2024-03-05 22:15:00,440.5,22.65,30.5,0.0,1.5,0.6
2024-03-05 22:30:00,447.0,22.5,32.0,0.0,1.0,0.3333333333333333
2024-03-05 22:45:00,441.0,22.5,33.0,0.0,2.0,0.3333333333333333
2024-03-05 23:00:00,447.0,22.3,34.0,0.0,2.0,0.3333333333333333
2024-03-05 23:15:00,444.0,22.5,34.0,0.0,5.0,0.3333333333333333
2024-03-05 23:30:00,467.0,22.8,34.0,0.0,1.0,0.3333333333333333
2024-03-05 23:45:00,467.0,23.0,34.0,0.0,1.0,0.34210526315789475
2024-03-06 00:00:00,452.0,23.0,34.0,0.0,3.0,0.3508771929824561
2024-03-06 00:15:00,477.5,23.3,34.0,0.0,1.0,0.35964912280701755
2024-03-06 00:30:00,473.0,23.3,34.0,0.0,1.0,0.3684210526315789
2024-03-06 00:45:00,459.0,23.5,34.0,0.0,2.0,0.37719298245614036
2024-03-06 01:00:00,490.0,23.5,35.0,0.0,3.0,0.38596491228070173
2024-03-06 01:15:00,483.0,23.5,35.0,0.0,1.0,0.39473684210526316
2024-03-06 01:30:00,468.0,23.5,35.0,0.0,2.0,0.40350877192982454
2024-03-06 01:45:00,482.0,23.5,35.0,0.0,1.0,0.41228070175438597
2024-03-06 02:00:00,482.0,23.5,35.0,0.0,3.0,0.42105263157894735
2024-03-06 02:15:00,460.0,23.3,35.0,0.0,2.0,0.4298245614035088
2024-03-06 02:30:00,466.5,23.3,35.5,0.0,2.5,0.43859649122807015
2024-03-06 02:45:00,463.0,23.0,36.0,0.0,5.0,0.4473684210526316
2024-03-06 03:00:00,465.0,23.0,36.0,1.0,1.0,0.45614035087719296
2024-03-06 03:15:00,484.0,23.0,36.0,3.0,2.0,0.4649122807017544
2024-03-06 03:30:00,477.0,23.0,37.0,6.0,2.0,0.4736842105263158
2024-03-06 03:45:00,444.0,23.0,37.0,14.0,1.0,0.4824561403508772
2024-03-06 04:00:00,460.0,22.8,37.0,3.0,1.0,0.49122807017543857
2024-03-06 04:15:00,460.0,22.8,37.0,16.0,2.0,0.5
2024-03-06 04:30:00,469.5,22.8,38.0,13.0,2.0,0.0
2024-03-06 04:45:00,466.0,22.8,38.0,16.0,3.0,0.05555555555555555
2024-03-06 05:00:00,460.0,22.8,38.0,14.0,2.0,0.1111111111111111
2024-03-06 05:15:00,464.0,22.8,38.0,6.0,1.0,0.16666666666666666
2024-03-06 05:30:00,471.0,22.5,38.0,11.0,3.0,0.2222222222222222
2024-03-06 05:45:00,443.0,22.8,39.0,19.0,3.0,0.27777777777777773
2024-03-06 06:00:00,454.0,22.8,39.0,7.0,4.0,0.3333333333333333
2024-03-06 06:15:00,456.0,22.5,39.0,11.0,1.0,0.5555555555555556
2024-03-06 06:30:00,482.5,22.65,39.5,14.0,8.5,0.7777777777777778
2024-03-06 06:45:00,482.0,22.8,40.0,11.0,4.0,1.0
2024-03-06 07:00:00,490.0,22.5,40.0,6.0,1.0,0.0
2024-03-06 07:15:00,484.0,22.5,41.0,0.0,1.0,0.30526315789473685
2024-03-06 07:30:00,467.0,22.8,41.0,0.0,1.0,0.6105263157894737
2024-03-06 07:45:00,466.0,22.8,42.0,0.0,5.0,0.9157894736842106
2024-03-06 08:00:00,458.0,22.8,42.0,0.0,3.0,1.2210526315789474
2024-03-06 08:15:00,455.0,22.8,43.0,0.0,2.0,1.5263157894736843
2024-03-06 08:30:00,479.0,23.0,43.5,0.0,2.0,2.3448275862068964
2024-03-06 08:45:00,504.0,23.3,45.0,0.0,3.0,1.596774193548387
2024-03-06 09:00:00,497.0,23.3,45.0,0.0,1.0,1.6122448979591837
2024-03-06 09:15:00,492.0,23.3,45.0,0.0,2.0,1.488888888888889
2024-03-06 09:30:00,490.0,23.5,45.0,0.0,1.0,1.5396825396825398
2024-03-06 09:45:00,497.0,23.5,44.0,0.0,1.0,1.4285714285714286
2024-03-06 10:00:00,507.0,23.8,44.0,0.0,2.0,1.0666666666666667
2024-03-06 10:15:00,498.0,23.8,44.0,0.0,2.0,0.36363636363636365
2024-03-06 10:30:00,509.0,24.0,43.0,0.0,1.0,1.5161290322580645
2024-03-06 10:45:00,522.0,24.9,42.0,0.0,3.5,1.9298245614035088
2024-03-06 11:00:00,526.0,25.3,40.0,0.0,5.0,2.658536585365854
2024-03-06 11:15:00,489.0,25.0,39.0,0.0,2.0,3.0476190476190474
2024-03-06 11:30:00,490.0,24.5,40.0,0.0,1.0,2.116279069767442
2024-03-06 11:45:00,486.0,24.5,40.0,0.0,1.0,5.037313432835821
2024-03-06 12:00:00,489.0,24.5,40.0,0.0,2.0,1.9142857142857144
2024-03-06 12:15:00,458.0,24.5,39.0,0.0,3.0,1.484375
2024-03-06 12:30:00,470.0,24.8,40.0,0.0,1.0,0.47368421052631576
2024-03-06 12:45:00,464.0,24.9,41.0,0.0,2.5,0.9411764705882353
2024-03-06 13:00:00,462.0,25.0,45.0,0.0,3.0,0.6363636363636364
2024-03-06 13:15:00,468.0,25.3,48.0,0.0,2.0,1.1578947368421053
2024-03-06 13:30:00,457.5,25.3,47.5,0.0,2.0,1.3157894736842106
2024-03-06 13:45:00,440.0,25.3,45.0,0.0,1.0,2.3617021276595747
2024-03-06 14:00:00,457.3333333333333,25.3,43.0,10.666666666666666,4.333333333333333,2.7232704402515724
2024-03-06 14:15:00,456.0,25.3,46.0,0.0,4.0,3.5
2024-03-06 14:30:00,461.0,25.3,47.0,0.0,4.5,3.6136363636363638
2024-03-06 14:45:00,449.0,25.5,47.0,0.0,1.0,3.355828220858896
2024-03-06 15:00:00,458.3333333333333,25.3,48.0,18.0,1.6666666666666667,2.644628099173554
2024-03-06 15:15:00,463.0,25.5,46.0,0.0,2.0,1.8243243243243243
2024-03-06 15:30:00,446.0,25.3,45.0,0.0,5.0,2.2131147540983607
2024-03-06 15:45:00,452.0,25.3,45.0,0.0,3.0,1.6744186046511629
2024-03-06 16:00:00,452.0,25.0,45.5,35.5,2.5,3.1770833333333335
2024-03-06 16:15:00,447.0,24.8,46.0,14.0,2.0,3.451388888888889
2024-03-06 16:30:00,456.3333333333333,24.7,46.666666666666664,0.0,3.6666666666666665,2.9611650485436893
2024-03-06 16:45:00,443.5,24.3,48.0,37.0,2.0,1.8448275862068966
2024-03-06 17:00:00,450.6666666666667,24.099999999999998,49.333333333333336,61.333333333333336,3.6666666666666665,1.5384615384615385
2024-03-06 17:15:00,448.5,24.0,52.0,0.0,2.0,1.04
2024-03-06 17:30:00,439.0,24.0,53.0,0.0,2.0,0.7777777777777778
2024-03-06 17:45:00,443.0,24.0,53.0,0.0,3.0,0.9
2024-03-06 18:00:00,441.0,23.8,55.5,0.0,2.5,1.5625
2024-03-06 18:15:00,446.0,23.5,56.0,0.0,2.0,1.6666666666666667
2024-03-06 18:30:00,448.5,23.5,57.0,0.0,4.0,1.5
2024-03-06 18:45:00,444.6666666666667,23.3,59.333333333333336,0.0,1.6666666666666667,1.5076923076923077
2024-03-06 19:00:00,460.0,23.15,60.0,0.0,3.0,1.3793103448275863
2024-03-06 19:15:00,484.3333333333333,23.0,61.0,0.0,3.3333333333333335,0.75
2024-03-06 19:30:00,480.0,23.0,62.0,14.0,9.0,0.7727272727272727
2024-03-06 19:45:00,469.0,22.8,62.5,41.0,3.0,0.75
2024-03-06 20:00:00,477.0,22.8,63.0,27.0,3.0,1.55
2024-03-06 20:15:00,473.0,22.5,64.0,19.0,7.0,1.0
2024-03-06 20:30:00,494.0,22.5,63.5,10.0,3.0,1.1666666666666667
2024-03-06 20:45:00,477.0,22.3,63.0,6.0,4.0,0.5
2024-03-06 21:00:00,478.0,22.3,64.0,3.0,7.0,0.625
2024-03-06 21:15:00,462.5,22.15,63.25,7.25,4.0,1.5
2024-03-06 21:30:00,461.0,22.0,63.0,6.0,4.0,1.05
2024-03-06 21:45:00,470.0,22.3,62.0,1.5,4.0,0.6
2024-03-06 22:00:00,453.0,22.5,62.0,0.0,4.0,0.3333333333333333
2024-03-06 22:15:00,456.0,22.5,61.0,0.0,2.0,0.6666666666666666
2024-03-06 22:30:00,441.0,22.8,61.0,0.0,2.0,1.0
2024-03-06 22:45:00,439.0,22.8,60.0,0.0,2.0,1.3333333333333333
2024-03-06 23:00:00,441.0,23.0,60.0,12.0,4.5,0.9090909090909091
2024-03-06 23:15:00,464.0,23.3,59.0,21.0,5.0,0.375
2024-03-06 23:30:00,457.0,23.3,59.0,21.0,5.0,0.2857142857142857
2024-03-06 23:45:00,468.0,23.5,58.0,21.0,8.0,0.5
2024-03-07 00:00:00,476.0,23.5,58.0,19.0,15.0,0.2
2024-03-07 00:15:00,457.0,23.5,58.0,19.0,17.0,0.5454545454545454
2024-03-07 00:30:00,481.0,23.65,57.0,19.0,18.5,0.3333333333333333
2024-03-07 00:45:00,467.3333333333333,23.8,57.0,19.0,22.333333333333332,0.4
2024-03-07 01:00:00,473.5,23.8,57.0,19.0,27.0,1.5555555555555556
2024-03-07 01:15:00,473.3333333333333,23.8,57.0,20.333333333333332,28.333333333333332,0.3333333333333333
2024-03-07 01:30:00,470.0,23.8,56.0,19.0,33.0,0.3333333333333333
2024-03-07 01:45:00,478.0,23.8,56.0,21.0,37.5,0.3333333333333333
2024-03-07 02:00:00,482.0,23.8,56.0,21.0,38.0,0.3333333333333333
2024-03-07 02:15:00,463.0,23.8,56.0,21.0,32.0,0.3454861111111111
2024-03-07 02:30:00,472.6666666666667,23.8,56.0,21.0,41.0,0.3576388888888889
2024-03-07 02:45:00,464.0,23.8,56.0,21.0,37.0,0.36979166666666663
2024-03-07 03:00:00,463.0,23.8,55.5,21.0,39.0,0.3819444444444444
2024-03-07 03:15:00,463.3333333333333,23.8,55.0,21.0,51.333333333333336,0.3940972222222222
2024-03-07 03:30:00,471.0,23.8,55.0,21.0,47.0,0.40625
2024-03-07 03:45:00,463.5,23.5,55.0,22.5,43.0,0.4184027777777778
2024-03-07 04:00:00,454.0,23.5,55.0,21.0,42.5,0.4305555555555555
2024-03-07 04:15:00,464.0,23.433333333333334,55.0,19.666666666666668,42.333333333333336,0.4427083333333333
2024-03-07 04:30:00,462.0,23.3,55.0,18.0,28.0,0.4548611111111111
2024-03-07 04:45:00,450.0,23.3,55.0,16.0,43.5,0.46701388888888884
2024-03-07 05:00:00,442.0,23.15,55.0,16.5,43.5,0.47916666666666663
2024-03-07 05:15:00,446.0,23.0,55.0,19.0,55.0,0.4913194444444444
2024-03-07 05:30:00,450.6666666666667,23.0,55.0,20.333333333333332,39.666666666666664,0.5034722222222222
2024-03-07 05:45:00,447.0,23.0,55.0,21.0,47.0,0.515625
2024-03-07 06:00:00,445.5,23.0,55.0,21.0,46.5,0.5277777777777778
2024-03-07 06:15:00,448.0,23.0,54.666666666666664,18.666666666666668,41.0,0.5399305555555556
2024-03-07 06:30:00,469.0,23.0,54.0,11.0,41.0,0.5520833333333333
2024-03-07 06:45:00,457.0,23.0,54.0,14.0,31.0,0.5642361111111112
2024-03-07 07:00:00,453.0,22.9,54.0,12.5,25.0,0.5763888888888888
2024-03-07 07:15:00,450.0,22.8,54.0,9.0,8.0,0.5885416666666667
2024-03-07 07:30:00,439.6666666666667,22.866666666666664,52.666666666666664,6.0,4.666666666666667,0.6006944444444444
2024-03-07 07:45:00,439.0,23.0,51.0,3.0,3.0,0.6128472222222222
2024-03-07 08:00:00,440.6666666666667,23.0,51.0,8.333333333333334,2.3333333333333335,0.625
2024-03-07 08:15:00,439.5,23.0,50.5,0.5,4.5,1.7204301075268817
2024-03-07 08:30:00,442.0,23.0,50.0,1.0,3.0,0.3333333333333333
2024-03-07 08:45:00,450.0,23.0,50.0,1.0,2.0,0.9411764705882353
2024-03-07 09:00:00,444.5,23.15,50.0,0.0,4.0,1.25
2024-03-07 09:15:00,438.0,23.3,49.0,0.0,3.0,1.5384615384615385
2024-03-07 09:30:00,456.3333333333333,23.3,49.0,0.0,3.3333333333333335,0.6190476190476191
2024-03-07 09:45:00,485.0,23.3,49.0,0.0,5.333333333333333,1.0666666666666667
2024-03-07 10:00:00,492.0,23.5,49.0,0.0,9.0,0.8095238095238095
2024-03-07 10:15:00,504.0,23.5,49.0,0.5,4.0,1.5918367346938775
2024-03-07 10:30:00,497.0,23.5,49.0,19.0,5.0,0.8620689655172413
2024-03-07 10:45:00,505.0,23.8,48.0,14.0,3.0,0.7142857142857143
2024-03-07 11:00:00,544.0,24.0,48.0,3.0,7.0,1.288888888888889
2024-03-07 11:15:00,545.0,24.3,47.0,21.0,2.0,2.6090225563909772
2024-03-07 11:30:00,550.0,24.3,47.0,3.0,2.0,1.780701754385965
2024-03-07 11:45:00,579.5,24.4,47.0,1.0,5.5,1.62015503875969
2024-03-07 12:00:00,581.0,24.8,47.0,1.0,4.0,2.088050314465409
2024-03-07 12:15:00,578.0,24.8,47.0,0.0,5.0,3.2887700534759357
2024-03-07 12:30:00,546.0,24.5,47.0,11.0,5.0,1.7307692307692308
2024-03-07 12:45:00,557.0,24.8,47.0,14.0,3.0,2.9788732394366195
2024-03-07 13:00:00,556.0,24.8,47.0,6.0,8.0,3.5575221238938055
2024-03-07 13:15:00,554.0,24.3,47.5,1.0,2.0,3.1944444444444446
2024-03-07 13:30:00,533.0,24.0,48.0,1.0,2.0,2.134228187919463
2024-03-07 13:45:00,527.0,24.0,48.0,1.0,1.0,2.3333333333333335
2024-03-07 14:00:00,527.0,24.0,48.0,1.0,1.0,1.8414634146341464
2024-03-07 14:15:00,507.0,24.0,48.0,0.0,3.0,2.792452830188679
2024-03-07 14:30:00,491.0,23.8,48.0,39.0,1.0,3.8154761904761907
2024-03-07 14:45:00,488.0,23.8,48.0,6.0,4.0,2.8133333333333335
2024-03-07 15:00:00,512.0,23.8,47.0,0.0,3.0,3.782608695652174
2024-03-07 15:15:00,478.0,23.8,46.5,0.0,1.5,2.9402173913043477
2024-03-07 15:30:00,448.0,23.8,46.0,0.0,8.0,4.1210191082802545
2024-03-07 15:45:00,462.0,23.8,46.0,0.0,5.0,3.6699507389162562
2024-03-07 16:00:00,476.0,23.8,47.0,0.0,3.0,1.9618320610687023
2024-03-07 16:15:00,458.0,24.0,47.0,0.0,1.0,2.541176470588235
2024-03-07 16:30:00,471.0,24.0,47.0,0.0,2.0,3.2627737226277373
2024-03-07 16:45:00,475.0,24.0,47.0,0.0,2.0,1.8849557522123894
2024-03-07 17:00:00,465.0,23.8,48.0,0.0,2.0,1.7582417582417582
2024-03-07 17:15:00,452.0,23.8,47.0,0.0,2.0,2.721518987341772
2024-03-07 17:30:00,462.0,23.5,48.0,0.0,2.0,2.4293785310734464
2024-03-07 17:45:00,471.0,23.5,48.0,3.0,3.0,3.5991189427312777
2024-03-07 18:00:00,489.0,23.5,48.0,3.0,5.0,3.289473684210526
2024-03-07 18:15:00,517.0,23.3,49.0,27.0,2.0,3.7697368421052633
2024-03-07 18:30:00,537.5,23.3,50.5,30.0,3.5,2.0
2024-03-07 18:45:00,506.0,23.0,51.0,3.0,7.0,2.3956043956043955
2024-03-07 19:00:00,499.0,23.0,51.0,0.0,4.0,2.5775862068965516
2024-03-07 19:15:00,504.0,22.8,52.0,0.0,4.0,2.13953488372093
2024-03-07 19:30:00,497.0,22.5,51.0,1.0,2.0,1.7619047619047619
2024-03-07 19:45:00,504.0,22.3,52.0,1.0,3.0,2.1121495327102804
2024-03-07 20:00:00,507.0,22.3,52.0,6.0,3.0,1.5
2024-03-07 20:15:00,491.5,22.65,51.0,0.5,2.0,1.5833333333333333
2024-03-07 20:30:00,469.0,22.8,50.0,0.0,6.0,1.5714285714285714
2024-03-07 20:45:00,470.0,23.0,50.0,0.0,3.0,1.4722222222222223
2024-03-07 21:00:00,473.0,23.0,50.0,0.0,4.0,1.05
2024-03-07 21:15:00,476.0,23.0,50.0,0.0,3.0,1.627906976744186
2024-03-07 21:30:00,450.0,23.0,49.0,0.0,2.0,1.8333333333333333
2024-03-07 21:45:00,458.0,23.0,49.0,0.0,2.0,1.2058823529411764
2024-03-07 22:00:00,447.0,23.0,49.0,0.0,3.0,1.5238095238095237
2024-03-07 22:15:00,435.0,23.0,49.0,1.0,3.0,1.25
2024-03-07 22:30:00,441.0,23.0,49.0,1.0,4.0,0.3333333333333333
2024-03-07 22:45:00,453.0,23.3,49.0,0.0,3.0,0.3333333333333333
2024-03-07 23:00:00,455.0,23.0,49.0,0.0,4.0,0.3333333333333333
2024-03-07 23:15:00,438.0,23.3,49.0,0.0,4.0,0.3333333333333333
2024-03-07 23:30:00,439.0,23.3,49.0,0.0,5.0,0.3333333333333333
2024-03-07 23:45:00,450.0,23.3,49.0,1.0,9.0,0.3333333333333333
2024-03-08 00:00:00,454.5,23.15,49.0,2.5,15.5,0.3333333333333333
2024-03-08 00:15:00,464.0,23.0,49.0,6.0,25.0,0.3333333333333333
